"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",0,56.5016220901191,0.112666311830212,"HSP90B1",0
"OK",0,41.370629516765,0.0825078945216056,"BTG1",0
"OK",0,90.5366416560983,0.180583399702002,"DCN",0
"OK",0,67.7517382062293,0.135144245258749,"PPP1R12A",0
"OK",0,70.4545065066509,0.140476387138314,"NAP1L1",0
"OK",0,52.4746255217951,0.104670740421023,"PHLDA1",0
"OK",0,63.6526164881424,0.126978122284914,"CCT2",0
"OK",0,49.1961970004839,0.0963656800869656,"MDM2",0
"OK",0,53.9225785937673,0.107560981381808,"RAP1B",0
"OK",0,116.375016207106,0.232167178383999,"HMGA2",0
"OK",0,60.9771927344107,0.121639996352613,"NACA",0
"OK",0,58.1611239876187,0.115989292870635,"MYL6",0
"OK",0,124.087018903325,0.247567568977185,"RPL41",0
"OK",0,169.020627975406,0.337231270137822,"RPS26",0
"OK",0,61.5893805942677,0.122857388146333,"CD63",0
"OK",0,73.0969824324762,0.145773103663945,"AEBP1",0
"OK",0,162.418395270736,0.324079162620442,"PPIA",0
"OK",0,42.7179168229126,0.0851465959747069,"H2AZ2",0
"OK",0,53.1907758604865,0.106090982104716,"SEC61G",0
"OK",0,141.228514727892,0.281778125131231,"RPS27A",0
"OK",0,155.666888831441,0.310558990094234,"NPM1",0
"OK",0,173.141862903525,0.34490527297775,"HMMR",0
"OK",0,59.9669037339712,0.11952946319757,"PTTG1",0
"OK",0,138.603506791254,0.276548492260043,"RACK1",0
"OK",0,56.8548465680503,0.113404565397638,"SQSTM1",0
"OK",0,49.9468983263433,0.0995281510712987,"IRF1",0
"OK",0,110.412454253746,0.216854288729041,"CSF2",0
"OK",0,59.5728954286553,0.118786801707031,"SPARC",0
"OK",0,43.3461477554381,0.0864225901650099,"ATOX1",0
"OK",0,56.0142488825453,0.111659784499232,"UBB",0
"OK",0,103.695233100726,0.206838706929808,"2410006H16RIK",0
"OK",0,201.619693071265,0.40230983607824,"RPL26",0
"OK",0,59.9176175459272,0.119019631044371,"AURKB",0
"OK",0,42.3640405614188,0.0844953760125472,"EIF5A",0
"OK",0,63.3117137617784,0.12628819240158,"PFN1",0
"OK",0,43.1404944477743,0.0859707969397458,"SERPINF1",0
"OK",0,130.088688236231,0.259544544084141,"RPL23A",0
"OK",0,47.3571521287088,0.0942752738547027,"ATAD5",0
"OK",0,109.574031285274,0.21849341624612,"CCL2",0
"OK",0,62.3639560715138,0.124285177731492,"CCL7",0
"OK",0,59.6282603254388,0.118609059662819,"SLFN9",0
"OK",0,95.1813054819585,0.189811794825703,"VMP1",0
"OK",0,219.582013920074,0.43613699070331,"TEX14",0
"OK",0,43.7636198167153,0.0872176704409044,"SMIM36",0
"OK",0,85.2167544342097,0.169988936439396,"NME2",0
"OK",0,144.515177542864,0.288086882787783,"COL1A1",0
"OK",0,202.55625423799,0.404187931659348,"RPL23",0
"OK",0,158.620405230966,0.316496750601081,"RPL19",0
"OK",0,235.516224239603,0.469791387026542,"TOP2A",0
"OK",0,120.595258907661,0.240596815382193,"EIF1",0
"OK",0,91.9158631562309,0.183376724464259,"RPL27",0
"OK",0,89.7147348222327,0.178132719459547,"RDM1",0
"OK",0,64.3715283324492,0.128352685946409,"KANSL1",0
"OK",0,72.1736552310977,0.143864267640014,"TANC2",0
"OK",0,68.3392196181863,0.136075193107514,"TACO1",0
"OK",0,68.8355196027026,0.137232672106153,"GM36220",0
"OK",0,53.8248733373249,0.106867868089436,"PECAM1",0
"OK",0,72.9988201979482,0.145643687518913,"DDX5",0
"OK",0,74.647140660195,0.14882186347443,"PRKCA",0
"OK",0,56.6022994604639,0.112889143969711,"SOX9",0
"OK",0,146.094916581876,0.291492003122505,"RPL38",0
"OK",0,164.246460638121,0.327669324677282,"H3F3B",0
"OK",0,55.8947671867794,0.111400207052443,"SNHG20",0
"OK",0,105.410859879167,0.209978808751597,"BIRC5",0
"OK",0,67.6783608848778,0.13493209110707,"TIMP2",0
"OK",0,51.1306734929671,0.101990266675996,"ACTG1",0
"OK",0,54.2352024779031,0.107972663065614,"ODC1",0
"OK",0,132.162730187952,0.26342885648418,"RRM2",0
"OK",0,164.976655287604,0.329179759204482,"RPS7",0
"OK",0,63.3992531223684,0.12643791031307,"IFRD1",0
"OK",0,48.1365773813898,0.0958975803138,"IMMP2L",0
"OK",0,174.995693413748,0.34888014343168,"NFKBIA",0
"OK",0,94.3797395438502,0.188281039328908,"RPS29",0
"OK",0,47.0923151538049,0.0939009440150808,"NPC2",0
"OK",0,95.2433501630591,0.1900068236697,"FOS",0
"OK",0,49.3485007091191,0.0984332634949514,"CALM1",0
"OK",0,61.0642895066373,0.121658288736774,"IFI27L2A",0
