"","logFC","logCPM","F","PValue","FDR"
"DCAF15",-1.82877598577648,4.14232228969615,7.43269449081427,0.00935688504459697,1
"EPB41L3",-0.849903450630948,6.35571902789259,7.3945108296872,0.00957123495950743,1
"LTO1",-1.51329863927644,4.55649695425588,7.38914228184535,0.00958736612997356,1
"ALKBH6",-1.82675263880449,4.14030457513798,7.33518824024001,0.00979579381716737,1
"TMEM259",-1.30673117269492,4.95989723453747,7.33375548314626,0.0098502615565658,1
"ARAP1",-2.83528952621074,3.49112721613217,7.27204968577706,0.0100366705119173,1
"DNASE1L1",-1.5099125375333,4.5522855250884,7.28703462146693,0.0100586652940217,1
"CAPN2",0.999054875845262,5.42243581233877,7.28797396738336,0.0100632458335534,1
"FAM222B",1.25268049668085,5.01822836525913,7.23358667334525,0.0103260074857778,1
"UBE2U",4.65878310302489,2.82003951360792,7.20378200584812,0.0105256442826841,1
"FBXO17",-1.62963148387774,4.45903521370973,7.15104797115603,0.0107176075609351,1
"PPP2R5B",2.14016265754181,3.51636867517364,7.13418133478089,0.0107311583507205,1
"ASPA",-2.00772810099344,3.96388581854226,7.12430466511002,0.0107886755113424,1
"GM34343",1.36435213946824,4.51784331733145,7.13523780229163,0.0108174179050909,1
"SLC25A12",-2.37112856808261,3.79824755642264,7.07578016606066,0.0109903776318049,1
"TMUB2",-1.70954623787142,4.303287272852,7.09196648105688,0.0110093750216325,1
"HASPIN",-1.57425636540357,4.4199437189948,7.09119053914652,0.0110257629751376,1
"TMEM231",1.75336068196979,4.12009334668575,7.0895677655528,0.011040376682397,1
"CDH9",-2.37940525173721,3.80660861159935,7.03967690184938,0.011181215675278,1
"SPTLC1",1.47893976992814,4.37545529533572,7.06345473757607,0.0111893111815946,1
"REDRUM",-4.64092918184537,3.01955597742229,7.01239851042886,0.0115400481262361,1
"SPATA31G1",-4.64092918184537,3.01955597742229,7.01239851042886,0.0115400481262361,1
"ZFP36",0.725982276513679,6.50946254426046,6.99742803811695,0.011544058218978,1
"CBY1",1.02857839736623,5.23974922825101,6.93853238397173,0.0118736261574258,1
"DAGLA",1.08114595476588,5.11178611196353,6.91120673224282,0.0120297404636638,1
"AGRN",-1.89725211213238,4.1850310992087,6.89515227478521,0.0120687655335012,1
"PLRG1",0.956596310969872,5.6209472580128,6.89827692471178,0.0121024803489966,1
"FABP5",-0.707669270811173,6.90744470881304,6.88433013675486,0.0121825521791556,1
"PRKCI",-1.16844356053931,5.07136653859353,6.87143299955981,0.0122612431073596,1
"SNX11",1.63666431317825,4.22225769090752,6.78414003129973,0.0127754331836587,1
"1700081N11RIK",1.27245245372419,4.65103637195035,6.7700466351357,0.0128705871289336,1
"TUBGCP2",-0.934744291621355,5.64259700918196,6.74320641929369,0.0130343910072033,1
