"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.33892609920131e-209,1.55766350439642,0.394,0.196,2.67785219840263e-206,"0","SGK2"
1.91164532089353e-208,1.11237719370849,0.641,0.51,3.82329064178707e-205,"0","RHOB"
8.05455972129045e-208,0.445531905604462,0.529,0.353,1.61091194425809e-204,"0","GM56750"
1.52973675097359e-206,0.947553136042651,0.556,0.453,3.05947350194719e-203,"0","RAB40B"
4.15234823557362e-205,0.426851316847043,0.852,0.673,8.30469647114723e-202,"0","EIF5A"
1.50497706130987e-204,0.792626844407554,0.569,0.369,3.00995412261974e-201,"0","CLDN9"
3.36208401244777e-203,0.266010215958992,0.992,0.856,6.72416802489554e-200,"0","MT-CO3"
1.66452176943267e-200,2.17439450678879,0.485,0.326,3.32904353886534e-197,"0","ERC2"
2.17434132891401e-200,0.393209151656805,0.565,0.469,4.34868265782802e-197,"0","USP2"
9.04475791471119e-200,0.859260939082802,0.678,0.614,1.80895158294224e-196,"0","EIF4EBP1"
2.47613096771325e-199,0.743375570462119,0.527,0.291,4.9522619354265e-196,"0","4930555F03RIK"
7.20119821657144e-199,2.02637553188427,0.429,0.299,1.44023964331429e-195,"0","ADAP2OS"
1.01713097192927e-198,1.11121978982518,0.444,0.363,2.03426194385854e-195,"0","GM41724"
1.40434265107572e-196,0.850268478320689,0.439,0.169,2.80868530215145e-193,"0","GM36037"
2.19936828659072e-196,1.13022030489851,0.661,0.598,4.39873657318145e-193,"0","ADAMTS1"
2.26110971892185e-196,1.0551905983579,0.514,0.417,4.52221943784369e-193,"0","THBD"
5.73397896407505e-196,1.46949080188517,0.463,0.348,1.14679579281501e-192,"0","CRACD"
1.00991075228361e-195,0.41870810769133,0.804,0.672,2.01982150456723e-192,"0","ATP5PD"
1.90512585980528e-195,0.775474261829885,0.558,0.452,3.81025171961056e-192,"0","SGCD"
1.37234654455269e-193,0.780441685853582,0.674,0.555,2.74469308910537e-190,"0","TNS3"
2.1322972303925e-193,0.274965344569381,0.33,0.274,4.26459446078501e-190,"0","PDK4"
5.04507257808431e-193,1.42917203150285,0.523,0.452,1.00901451561686e-189,"0","CYP1B1"
9.49495874351003e-193,0.409484979103954,0.947,0.771,1.89899174870201e-189,"0","ACTG1"
1.71058912257425e-192,0.725476682934099,0.354,0.211,3.4211782451485e-189,"0","ATCAY"
1.29161612464874e-191,0.769742740934009,0.531,0.384,2.58323224929747e-188,"0","4930500H12RIK"
1.88079457034589e-191,0.631718051378627,0.732,0.592,3.76158914069179e-188,"0","SDC4"
5.61958957040421e-191,0.773253941088471,0.589,0.391,1.12391791408084e-187,"0","TNFRSF23"
1.09900585058779e-190,0.345475961147433,0.793,0.631,2.19801170117558e-187,"0","NR4A2"
1.91551005102381e-190,0.790086437168069,0.597,0.479,3.83102010204761e-187,"0","PTPN22"
1.27579209118735e-188,0.555363081585769,0.485,0.369,2.55158418237471e-185,"0","ANKRD55"
9.76052869938807e-188,0.775329440654257,0.672,0.577,1.95210573987761e-184,"0","BNIP3"
1.37956521081597e-184,0.599124575890329,0.502,0.254,2.75913042163194e-181,"0","PI15"
5.17555846794555e-184,0.338679583736057,0.46,0.33,1.03511169358911e-180,"0","GM11613"
3.61135513109064e-183,0.442449160791067,0.711,0.597,7.22271026218128e-180,"0","MAGI1"
4.86461141455432e-183,0.766130616789642,0.666,0.567,9.72922282910863e-180,"0","UQCRQ"
3.16323927278791e-181,0.465778160557988,0.851,0.69,6.32647854557581e-178,"0","PRDX1"
5.88041958368595e-181,0.287634868830669,0.455,0.306,1.17608391673719e-177,"0","EDA2R"
2.70293462488178e-179,0.781595088073972,0.523,0.389,5.40586924976356e-176,"0","CCNE2"
3.68787851961305e-179,0.289012513514357,0.908,0.733,7.3757570392261e-176,"0","NME2"
5.20497585596944e-179,0.922549275800706,0.576,0.414,1.04099517119389e-175,"0","PHGDH"
8.47763740728055e-179,0.991282706682379,0.505,0.359,1.69552748145611e-175,"0","ZKSCAN5"
2.40232453580543e-178,1.58674543251271,0.486,0.461,4.80464907161086e-175,"0","GM30551"
2.72424648624696e-178,0.752766464458661,0.653,0.501,5.44849297249392e-175,"0","MAN1A"
4.88445236497931e-176,1.10065963144247,0.472,0.275,9.76890472995862e-173,"0","GM41609"
9.19602863872445e-176,1.49683357122738,0.548,0.495,1.83920572774489e-172,"0","EPB41L4AOS"
5.37880058812959e-175,0.857508215027808,0.668,0.573,1.07576011762592e-171,"0","SLC3A2"
1.10469881920266e-173,2.11307617866536,0.427,0.386,2.20939763840531e-170,"0","LRRC69"
1.27524197203454e-173,0.731430646217652,0.318,0.243,2.55048394406907e-170,"0","CNBD2"
2.24216576219489e-173,0.454421170783759,0.691,0.546,4.48433152438979e-170,"0","AIRN"
6.07134254649638e-173,0.589706766451105,0.373,0.271,1.21426850929928e-169,"0","GM20758"
3.57944201813112e-172,0.652741734451039,0.571,0.392,7.15888403626223e-169,"0","MNDAL"
