"","logFC","logCPM","F","PValue","FDR"
"SLC47A2",-1.07157161635391,5.54924453890557,19.9533963052985,0.000548365098084647,0.383452176354524
"MMP13",1.0039518856736,5.6003289066926,19.9533665187286,0.000548370524713253,0.383452176354524
"MYH16",2.23195559750353,2.68136992208024,19.8588445822128,0.000560240225228225,0.383452176354524
"NRG1",-1.16742230955303,8.47244638364159,19.8127296537046,0.000565075392454105,0.383452176354524
"GUCY1B2",-1.51821015509116,3.30793960174224,19.8044848017744,0.000566197205411465,0.383452176354524
"CELA2A",1.73763248444385,1.67710134540627,19.5043236673748,0.000606116973986252,0.40582286485534
"LIMCH1",-1.19370152877332,5.83988490986925,19.3892510473214,0.000619045792506858,0.409822225780945
"LOC105374920",2.80462225528141,0.477337675358927,18.9546928966847,0.000626956950603157,0.410447816994867
"PGBD5",1.30266417218698,4.65067556456627,19.2300031460807,0.000640871045176959,0.414946395404686
"HSD11B1",1.4652978877834,2.3850433789168,19.124706206389,0.000656241566537101,0.419890932333312
"RNF223",2.22950679830029,1.61478741900988,19.0974389637145,0.000663053120428404,0.419890932333312
"LCE3D",9.57575363092936,2.69324145455144,19.8005014139788,0.00067695775526194,0.419890932333312
"C15orf48",1.95578282670799,5.68322614329661,18.979231305078,0.000677013553490574,0.419890932333312
"LRP4",-1.02038979479874,3.9185958148056,18.8151242174448,0.000701979314369792,0.43083541361035
"CXCL1",1.4867973581401,4.85744406642703,18.7681207345061,0.00070928437067556,0.43083541361035
"CYP11A1",1.92859753053182,1.85959651991738,18.6521437008823,0.000730224095228569,0.43681579512465
"SAT1",0.783752280319192,9.61648083446392,18.5940898422119,0.000737187401425729,0.43681579512465
"ZNF165",0.940900136552779,4.62053561381747,18.5687945761212,0.000741371003266547,0.43681579512465
"DKK3",-1.13034496743013,5.51181066159727,18.5062076483007,0.000751775007132132,0.438560231883418
"TREML3P",3.46299544820782,0.219313681984543,17.5463234855081,0.000764703269279658,0.441728594372132
"PLAT",0.968131874353023,6.47611162530087,18.3796006519588,0.000773358673657061,0.442391194678389
"PCLAF",-1.79592239400456,3.29398477949316,18.2874984302798,0.000789730068936859,0.447412458286152
"AKAP12",1.48489272823113,8.86543802026241,18.2203906388478,0.000801526753819777,0.449771012714869
"LRIG3",-1.18028159395043,5.818515040094,18.0671862210788,0.000829755516565223,0.450929763260727
"PDZD2",1.33821471134872,2.46550558240387,18.0684102914425,0.000829960555087776,0.450929763260727
"ABCA12",1.10132590500174,3.96548357067735,18.0558552064906,0.000831935787665504,0.450929763260727
"FOXA1",1.00592602026901,5.48151010708879,18.0145718532831,0.000839716408524779,0.450929763260727
"PBK",-2.94329100024235,0.896706843655771,17.785374101067,0.000841858010160896,0.450929763260727
"LOC105374065",1.77088052172443,2.84318743060746,17.9207725237864,0.000858170608451958,0.455526236486391
"CRCT1",8.7741573587141,1.93637658777501,18.6062362540051,0.000868569602961191,0.456929651843512
"CDH4",1.67216738079735,4.8694929604349,17.7349015599747,0.000895005814236941,0.462854247974597
"CP",2.75045994525808,2.65687683407996,17.7284743232441,0.000898471361006063,0.462854247974597
"ATG9B",2.67834617152311,0.653432809376656,17.4313579058933,0.000919013126852067,0.462854247974597
"SERPINA5",1.33379904704911,3.2100693951242,17.6200653121734,0.000919038122916733,0.462854247974597
"SERPINB4",1.34250680155227,3.32061322262369,17.6176808018804,0.000919521281419807,0.462854247974597
"ATP12A",4.68556532927832,0.467942663092277,16.7701419009376,0.000936308557928751,0.462854247974597
"LOC105375509",1.55128566899438,1.94624886975912,17.5386247911349,0.000937915293954638,0.462854247974597
"LOC102725231",2.40972563035392,0.668259674854772,17.3963897877417,0.000944050285827352,0.462854247974597
"MYBL2",-2.00487978330556,1.2337863325968,17.4826253220782,0.000950532315087004,0.462854247974597
"LINC01094",1.57274095347262,1.81200246600559,17.27089322589,0.000998441141148766,0.479457018086902
"KRT81",1.17537641100688,9.88525634157013,17.2106678131608,0.00101024272972141,0.479457018086902
"LOC105375451",-1.9658105621454,1.86340538226309,17.2134328128522,0.00101320337894684,0.479457018086902
